Vc_0,kel,kdist_p,kdist_t,Emin_1,Emax_1,EC50_1
4.660833783439939,0.3734903911482479,0.8521528118339282,0.010563819334728638,3.930907110903415,9.139123427400362,1.0383975630997289
4.542991373040269,0.28174106063825244,0.7413029150063765,0.010279344581867664,5.789575057132883,10.863727867421966,0.6431289801111013
5.249295758254421,0.2639624074095732,0.6573579990768206,0.010398860694693614,4.423995903162567,10.254043128658694,0.6961208221850536
4.85447585313151,0.310389349476385,0.6540541116160178,0.011458920253462804,5.195774689998409,10.639194478688145,0.7797289973055216
5.527339231426097,0.3468676056828185,0.6043514570951796,0.010580150563254394,4.9282539928816425,9.672014972443561,0.7259844335740337
5.328250022406446,0.31220049317348497,0.7293158621170082,0.010712522413454594,4.181832020897835,10.449074315461978,0.7583029202081186
5.535081254030378,0.341812766745959,0.7174684615282538,0.011139665286137114,5.821539180967374,8.843984577735629,0.7422089046203423
5.436889798145182,0.2766599636277622,0.7448062767830573,0.010567017260502274,4.901568270110483,9.918443818677659,0.7953912249890637
4.869498916627635,0.2687417871645915,0.7598708568953794,0.00824638927503391,6.432275271362344,10.031556586374961,0.8080257969275806
5.719449841270542,0.3086991382356687,0.6734613108107699,0.009390366206770816,5.130197412068441,10.634881429224112,0.924421603078776
5.83689322065455,0.30542473295370715,0.7219628323691266,0.009323210273666428,4.6680519399685005,9.419818307141139,0.7883055646128139
5.749758270240967,0.2899735471156703,0.7492563934079158,0.01200967048537797,4.759237964848158,8.643851900049144,0.793610761966652
5.971574259451591,0.26531735300376696,0.6991149865834203,0.009249795063752377,5.291574565701154,9.927467970454174,0.9213136662303709
6.017988668454036,0.31684605268231153,0.698901631385156,0.009223480908881641,4.33716339983484,8.563854888484272,0.7471707880601959
5.569188350951362,0.29747100983759633,0.6286233201658766,0.010254808395746426,5.533300115863211,10.650293321828112,0.9119183622864278
4.908382922336331,0.35116985166170184,0.7256474953902728,0.011439996000880965,5.335339402703833,10.77508459087695,0.8756181374949927
5.5921646929505515,0.31920731457909146,0.7650165664657355,0.009438348993225208,5.284953283485393,8.484393741132948,0.7544515911934307
6.898420975742324,0.33384107532225754,0.7413785735992778,0.009813721896175012,5.6281946458525205,10.84258431584963,0.8695344827789566
5.2264067478772205,0.28000663144484456,0.7043900964854417,0.010234802808957184,5.4607221516009705,10.764870742553537,0.8023648566391617
5.877277344310543,0.287276503763214,0.784143861066413,0.009697157801245991,5.410950449806336,11.336680185305232,0.7845926940896636
5.767491025835901,0.263498364096948,0.6621664214626561,0.009187323027005173,5.162361129868671,9.715638448080956,0.8785538968799513
5.118256467271865,0.2746609699243366,0.5917475642475656,0.00923686827611736,4.13767877400263,11.064720927302632,0.8929584418677098
5.323082174635074,0.3199888636439647,0.5547485349757932,0.008153227034668807,4.3458806790680224,10.976876737598127,0.9113725867160606
5.562266538095885,0.3061272531722687,0.5943611987160399,0.009361719643349893,4.723854064366208,10.76446843154775,0.856210129391547
5.039830040383848,0.25853650196432104,0.8031838991756199,0.01150225103517605,5.036144218218148,10.81435774828892,0.9398035716843602
5.553833549890383,0.28997746787747886,0.6716166683555108,0.009173281108263593,5.226156743416989,8.317462530714412,0.8810887657582029
6.696268019247012,0.274120191513276,0.6036828025221604,0.010615603755430414,5.3658868938173985,8.950690358716171,0.9404858230449477
4.4332166823759325,0.30509002736330665,0.7290482688827796,0.009227147060555212,5.058907109443431,10.644027466449446,0.8071469029671363
6.108509656645419,0.2772371989662733,0.6478081630183938,0.01141906462611751,4.101584989724494,11.043129861971615,0.8442240374623347
5.262346208252139,0.3260583956954358,0.7008303818075938,0.010085489457529849,4.683312051063195,9.580668990295997,0.8973849719795204
4.373768528352465,0.28713502708865507,0.7882400637144926,0.010768158760562358,5.11335744524334,9.50338279725856,0.8896875261460244
7.10856024181525,0.31626914058465194,0.6255996432864221,0.011269728859429626,5.69221609161233,11.39808747554352,0.7875780240054974
4.812748244298319,0.2492935509020375,0.6783359060375258,0.00871184055706192,5.463640765811402,9.054443735633834,0.7493577796430113
6.005204095519479,0.32065812164066804,0.7899723364498483,0.00938282787350721,4.667079633506403,7.987045501865583,0.8876369900937436
5.292079309586408,0.24271178491894765,0.7161581501746365,0.010538565276090602,4.565592767095676,8.522511419766245,0.6793346464584428
5.752031379884807,0.29188563162349934,0.6439297945908051,0.011302906190360583,5.371399255597901,11.379518028014264,0.8644842708832424
5.886366101677802,0.32278722309196606,0.7694602168419122,0.00943845905216271,4.653645271426343,10.930131532255112,0.8528404915635739
4.9049896365418935,0.28239018932305743,0.6741029158025199,0.010779723379434026,4.489114663405221,10.01794389846857,0.9304406658393574
5.264407301435212,0.32275596990383726,0.6443803774788837,0.009548753153570247,5.236826511610902,9.384632805865678,0.8149741648298767
5.244627611663224,0.27458135479927537,0.7415982334751641,0.009525990718541974,5.0412713728925995,9.279735169445136,0.7827983575942365
5.87115262691183,0.3516695683607284,0.6398336874529428,0.009460162784829076,5.494694657858336,11.960230167895805,0.8593891053370988
4.996487463443937,0.3174711791516478,0.6849211311019492,0.011613190949095995,5.180612596091449,8.93802835008175,0.9477077414742907
5.504611621249356,0.3067916312135947,0.6949251342236011,0.009832189887758885,5.523228218321155,11.630992505125649,0.645690031663932
6.4036696983585575,0.32067391346749874,0.7040782094664592,0.00969780614661146,4.567252179752419,10.17382933319955,0.7801275349705514
5.469531539691992,0.2956554605229995,0.6768412533435844,0.010704137531517239,4.773449498137314,8.20206410500715,0.8285403200090022
5.221352042571876,0.2887950212973283,0.6840349395942612,0.008270037338895852,4.001212922870875,8.943804990331184,0.7861558953264681
4.564741750053569,0.32369263381530294,0.6495791117427118,0.01033969982922804,4.685545555779483,10.58304501511954,0.8165351986746756
6.477266103308512,0.34027077867344296,0.6746314852396347,0.009340349557113358,5.670181435001886,9.003266986016826,0.8534362819231174
5.072261601515546,0.2708170394218409,0.7087327439412185,0.00895025413751733,4.654961194554049,9.775030112612829,0.7915531317206919
4.690784909702447,0.24385573932820193,0.6760338154098015,0.01156399201604287,4.661154254607447,10.811802009032286,0.6774393542171142
5.032787869886354,0.2482392338172524,0.7036402895955904,0.009776705721773802,4.30803639870067,9.84696122790032,0.8880374824174873
6.264166555728692,0.2677734610494727,0.7739751081572891,0.011808948924369683,4.465065628988215,10.854977983683918,0.8295872041697586
4.533747672509914,0.4035017397572414,0.7956063453314878,0.01015136490754639,6.116321361283619,11.109921069412833,0.76457589487895
5.510473036761827,0.2803304635348294,0.6466492695397681,0.010167998442686748,3.881269184220296,10.481035275819131,0.7851370062186118
5.569745936198264,0.29134330334095404,0.6920030184066757,0.010483435497854628,5.0994417663443805,9.110269295403418,0.7475257395347215
5.863534234714765,0.2986269352347374,0.6148249386518964,0.010451942410284446,5.267617997273749,9.778888249485492,0.8448854142585952
6.5023211836805155,0.26935987530048056,0.5810872929575125,0.01060056725376994,5.310522522907459,9.728694976091132,0.9079661547493209
5.786076828657033,0.320788926925538,0.79491789066278,0.009483756566824248,5.275493525668156,10.480014810723327,0.7698276616109732
6.047041809024007,0.3377966538958031,0.6663000481154168,0.010035067302095434,4.794707211474791,10.849638818111217,0.7128389347266554
6.5356512101918876,0.29738582647364903,0.645847537930713,0.010154958408740053,5.382456868095836,9.150986766815459,0.8610781850732228
5.198453152498383,0.2695763998772488,0.6809719615145957,0.0129522344572143,5.38544210131099,9.57775550268904,0.770936013219264
5.751953088045778,0.3190092553157719,0.7093317571210679,0.012107065901611546,5.376546733576592,8.976213948084826,0.9200584867724331
4.976462972657242,0.2732718801111909,0.697962276544137,0.010051694227144843,5.175743846316755,8.696021993647078,0.8328764389918579
6.093826878314636,0.2664071807071026,0.646235520586781,0.010043964673248825,5.8580449447260925,9.910035674925089,0.7010017339042754
6.0425462483825765,0.2569392014853327,0.6316806455427488,0.011034104032684204,5.328116787542059,10.871909708573298,0.7802067902593318
6.321664876828166,0.27875142017354976,0.6755734065893824,0.0116915412910296,5.008044657458801,10.14850495338077,0.6658317085362463
5.5325642474793755,0.3216676865868186,0.7340691790414658,0.008621739243413475,5.219933700842485,9.056425555565522,0.8678455598628486
4.62874984258787,0.27932562613276407,0.6158502926254573,0.010789987040931983,5.6467758260458885,10.05144598994758,0.8062832733381181
5.230423089558756,0.28134592107577067,0.6939188551908945,0.01023212638692424,4.326552960526723,9.675753486674182,0.9012616427633844
6.549840967793671,0.29687788743212,0.6565589547472959,0.011633143483950413,4.310148331647516,10.737879576773164,0.647676283758515
6.293374547374574,0.2971095671882933,0.6322689386808719,0.009157029694351814,4.723364870597838,11.19423001805702,0.6939732734069576
5.219276131929554,0.2867602246379072,0.7165931702999777,0.009148728151509142,4.9533726734478245,10.465227778667664,0.8884341125826755
7.12826355113327,0.30884163080618804,0.6484251143828225,0.010966642663238631,4.964865729061565,11.068464132289527,0.786861932016871
6.178000968729452,0.29476793055675604,0.747177040921987,0.00913305268239387,4.439951017525223,9.067911584041061,0.8211184298250537
6.083524784894527,0.25844163518884017,0.665406558683537,0.010441535811246093,3.8750024827698826,9.823997319459732,0.778883827908838
6.182164404143891,0.3131240162880738,0.6831227936309432,0.010469025506253029,5.141859423940824,9.852345094169392,0.8003681626870457
5.150902979153013,0.27064145055165684,0.720160198664598,0.008926004275506091,5.528589884745014,9.128535253364165,0.7716150365398465
5.718625473271412,0.27296391819842797,0.7089673519844771,0.011378908801094946,4.598904042156771,10.264892321755207,0.6493524603020232
5.6127089591035695,0.3092663649567152,0.9085397653199122,0.0107823583042968,5.362068273580592,9.714672455851126,0.7970804858757241
5.244356584653698,0.34086147365916686,0.7705848518524873,0.011006895819648716,4.177096091752134,10.65820634840486,0.7670852223302705
5.52299158825648,0.26321187126832785,0.6882037219195088,0.009304288836393067,5.013767817696451,10.211068247739014,0.9204136842874506
5.696232593445041,0.3225625391636629,0.7058417956225085,0.009362735501474472,5.595984429055631,9.905890608351784,0.7910376561795447
5.9163052317730775,0.24912212631173547,0.6762140936137235,0.011094102286630644,4.507942094952489,9.16698111041835,0.8793680273433251
6.55277715068058,0.274864909307517,0.6675223462502563,0.010144662569537055,4.452890013411382,9.48572842818452,0.8006435773878248
5.649781982294949,0.32336722483631686,0.6738529718515313,0.0092727713746344,6.278051433712472,10.466906533025487,0.8123215379474237
5.827521108180553,0.2409956661187606,0.7591540790642253,0.010310442630023424,4.753160419264417,11.548643809104744,0.8352344457328162
5.875363014882695,0.28622249422479257,0.726429687275577,0.011357987495053349,5.730912586538306,9.582897986655773,0.8302873043063633
5.271083954553687,0.2689166002164414,0.8241314952845147,0.00925520894909795,4.5704866784559295,10.147088885020072,0.8290007719242124
5.608540036703349,0.2889933000352136,0.6983092903721941,0.011429099319553366,5.119733067655841,10.922852461657728,0.732891083177949
5.735262185592671,0.3205436697834772,0.6735593622708193,0.009855031503183244,4.791786213607376,8.542215567902426,0.7993404002633563
5.30686366157147,0.2994471627760004,0.7252119842707999,0.010800671892950666,5.925202556950042,8.946483141317119,0.9330087503080374
5.194023018152216,0.3043114816240921,0.687979426502506,0.008126178633996338,5.2783621172456385,10.308249304541365,0.7984453444704972
5.769708978248647,0.31150548251701055,0.7640404556298743,0.009169741725623005,4.587960534107589,11.30221392565564,0.8490393177958936
5.827414953902892,0.29940559110585213,0.7800662902895921,0.010062077951281662,4.504935988205382,11.363269778851418,0.9903287232998292
5.339809202880643,0.31914456945862985,0.6659909427683071,0.011523453810816837,4.582560453139409,10.609235212255149,0.9896476669375162
4.8616261426458705,0.2482055228771804,0.6585440355307756,0.009557557189438536,4.312263478826056,8.67183194966025,0.8229929472194698
5.886123840726632,0.32701425040623566,0.7089952809747394,0.011946189349442651,4.6312566249952996,9.6734383109323,0.7538167213588514
5.015181508184161,0.2963668136141816,0.7419154513966374,0.010699764742696393,4.850922465903658,10.023987815527914,0.9219510552315551
4.68647374069434,0.29173512149704506,0.7511542151802556,0.010910878840750243,6.045067177559833,11.38736228077648,0.8096285901812649
5.25296227844606,0.3396333776051318,0.7209434676811071,0.009334928259586385,4.723935057328208,9.06696307509616,0.7421015685020373
4.796099247098845,0.31811667312628233,0.8188361656429588,0.011514178012850608,5.2028469050284984,10.366135382777472,0.7251963093464998
5.636206548722257,0.35129571444256985,0.6038357708177523,0.009051620157325631,5.697445207478911,10.709404012996119,0.7739472456169533
5.758178868461639,0.31218389338826336,0.5799586633360541,0.008967900303305503,3.80425154439668,8.97441764069125,0.8292985459116882
5.7394151674252365,0.2941259245865619,0.665936476692588,0.012854115034543062,5.078476410738736,9.637745646153347,0.7232607056703514
5.105903228416453,0.4068569784565257,0.6691260920332333,0.010549939754635208,6.484157757430696,8.621214173082462,0.7824115072796354
5.138882672234254,0.2793368839907953,0.6550704780834294,0.010587555125422948,5.450554424842108,9.226369241163617,0.6729505419754617
5.319509481676958,0.31822951712754743,0.8085921248450846,0.009026302635375436,4.279976862310195,10.343960698090024,0.7870492484696833
5.931709785905655,0.30924762082127566,0.6119878058389552,0.008362487584912278,4.40801294203085,10.75040383279641,0.6726908010150535
4.727702571170535,0.3464974203782023,0.6788140121043411,0.010417332502308725,4.981754631809677,8.56962166053446,0.6941932610390888
7.020072283853513,0.2987998507129534,0.7722133543426696,0.008777067963331586,4.672199447912843,9.516796215819841,0.8212135474449476
6.242675347882873,0.3048799032684963,0.7817188739867138,0.010080938692069238,4.521939855272977,9.782093697964031,0.8634923507298932
5.212186463241367,0.2584152726819905,0.6343280339594615,0.011202451093924658,5.87430291391308,10.243677210472988,0.6424864484420103
5.632998613490442,0.29408775916929664,0.6558850297419346,0.009326316539352031,5.751196288100793,10.826529915537595,0.9000846570649929
6.551636024523365,0.3212427513428076,0.6614560341043162,0.009669965036541727,4.749206896372298,11.375645514868609,0.7148440744641317
5.131644236800479,0.31199142305284117,0.7088412293511133,0.008755892801274257,4.282829833143764,8.352034903942942,0.9404409172605608
5.541393913486866,0.29172373115496214,0.6873463639430468,0.0093420034068388,5.216016247097783,9.953155999532756,0.9072854066442594
5.237563835614871,0.30651625295000473,0.696933910422498,0.010453476747965968,4.865271949190921,7.388572094754928,0.8299576842959299
5.577956588843905,0.26153189033476454,0.8676937826464026,0.008869580597450062,4.91492095616614,8.440005974965878,0.6350092099792903
5.900356937030757,0.3139343834630587,0.8271878294125955,0.011598911553436168,5.346687979895815,11.892142894983364,0.8739839224385555
5.5660225648572155,0.29813448751415944,0.8017137477200776,0.009997357366106067,5.308802831693995,11.298728244447771,0.7425578941533414
4.394234805873445,0.305129078536767,0.7147511134339971,0.010073300270669602,3.9976596303026026,12.525405940727682,0.7984330447463283
4.719070775986855,0.28782856018133923,0.8418639853155135,0.010078682742695747,5.348245126025026,11.406688008689766,0.7207561057762218
6.318423587096875,0.28372830696596674,0.7298415288334607,0.009800945130603192,5.101650327143344,10.031353186768323,0.8199875312804868
5.220719248008059,0.24954442042615196,0.6633804029622721,0.009564702521721535,4.311221206376797,9.954588605371866,0.709831490198429
5.868506644345658,0.30363556450503404,0.628302437443202,0.011030066154777172,4.697746405575429,9.857783704982896,0.7640380662963171
6.022845265390558,0.3237147345970492,0.6477561515179137,0.01097736086639716,4.275268332272245,8.310912449472976,0.9255931053480864
5.542162091550597,0.2450716418853698,0.7342446999901031,0.010041964736748617,4.015596093125091,11.317873867169897,0.8026973051823589
5.021413429885436,0.2694363305090143,0.7104302696956089,0.011236168968620312,5.365594090813733,9.39183188287924,0.7293144887341788
5.759511489647315,0.28519613536514266,0.6792001631040682,0.00836028834320159,5.161165440611535,10.970232317854542,0.7141771024147102
5.791318184110014,0.26949276676170614,0.7916977547848015,0.00970840770482399,5.939859513026283,10.214064789995003,0.8186125089415851
5.496821717106964,0.2880484812896631,0.4903324264141267,0.010061307573385948,5.4781998683618465,9.78553362303386,0.833390074622635
5.485619848786248,0.28772024857234596,0.579900599735696,0.01194827238370982,4.212415686232078,10.912868918831114,0.8109622856053182
6.322571874264041,0.33247620505527337,0.605831472041202,0.011521575810748507,4.6153106174839085,9.269406741298155,0.7996810931933697
5.784520250180664,0.3116599876497388,0.8174540588827013,0.011462276029870863,4.286058137371872,9.626820278819093,0.8025978703223405
5.420132992012137,0.31873331398645227,0.7514899828536806,0.007810211260627155,4.465657376076201,8.38946177878562,0.9094461808074478
4.574172981643045,0.2713494240681376,0.6596842004930077,0.00929547487490546,5.206973963366738,9.204078296377999,0.8114841849133432
4.88593961457984,0.2735404352542818,0.6342671364657553,0.009240434414274426,5.2992715739627645,9.907587525055693,0.8819624673469749
6.402530880925298,0.26778299012581674,0.6092363697787576,0.011196233946308915,5.44837477996489,10.090918145803828,0.9927602511080083
5.392847263279021,0.29363926483608654,0.7975834163866165,0.009113815915659755,4.51192013158864,9.355146496576449,0.8081924149649602
5.099285730136357,0.37856114020085424,0.7425754069722669,0.010234121207379463,4.758617923899512,8.526055351562121,0.7282609293533331
5.107792834113913,0.2975981845409587,0.7277109187981893,0.007731123069623095,5.999940948142048,8.654205086347496,0.7266990455377672
6.289294277655235,0.29812100002268394,0.6297618585692017,0.009982423517504092,4.280673876181276,9.397241204241197,0.8250479669223701
5.382172650382762,0.31834798612285187,0.7053238331897791,0.009841942201612226,5.181399221384715,10.734019726727315,0.8717976313897261
5.318778853071246,0.2330464635199971,0.6735451349170692,0.009869445532173818,5.268611354130903,10.124128394906847,0.7893016081507307
6.655576142366227,0.31599454218479717,0.7007926347851712,0.010868184613184817,5.105977776792505,10.396683340579134,0.9354374899167217
5.322739866394683,0.27471118951102735,0.7049141665494106,0.01015407410268683,6.12523967622045,9.537887642799554,0.8236576493363214
5.662012568525144,0.2945173286897809,0.7023446944615764,0.008917062232714356,5.699674740066209,8.899469013971908,0.8123286634978261
5.367400601485203,0.3356663025263453,0.675255612444175,0.010910376449489367,5.071903885784986,10.087314297133844,0.7876661613580874
5.690593603826606,0.2578191900229116,0.7104055419388147,0.010720769878819512,5.269181554824963,9.563299702893874,0.9043166926971387
5.529142518816999,0.2458576857749142,0.6648666680907213,0.009317633850244146,4.682010455948902,8.89185090218573,0.8798389595076618
5.951011711464806,0.27012664424429317,0.6674537097150208,0.010897523146407696,4.542148274004099,9.444758773213364,0.8835260200062268
5.264584780866796,0.2652994103170279,0.7353402011653365,0.010209034149336717,5.619243492434688,9.684524336133313,0.6512731410567382
5.999108370895923,0.2870888415317908,0.6567427003642834,0.010011368720908945,5.801899937108815,10.710272730264743,0.8392932895780099
5.230178564242653,0.39458864325254417,0.6810055031041425,0.011270037886534143,4.705424666913412,10.409063367929578,0.7609205907027679
6.209747383360664,0.36303265855786376,0.7083435936369156,0.009655450672878629,4.9077052575120685,10.496426666036724,0.7255817393375391
4.709014078512758,0.31130856848268507,0.8849742188961601,0.009898529185173859,5.011628950656102,10.665086650112698,0.7942078101609523
4.878564014507006,0.347083090277571,0.8017403516397112,0.009310654413794571,4.937522720504832,8.123991972872696,0.876863538432409
6.12243734374829,0.31477859632331456,0.6907047630420877,0.011843091858005307,4.627508785913106,9.876283554571978,0.9023924568118302
5.166835219240496,0.30375120275019724,0.7016573465785945,0.008774972755379595,4.376815484196626,10.553531842175017,0.8162434833600184
6.374422848862965,0.28627055987345706,0.737602260213262,0.00958209070441957,4.888983181338426,9.951696463346684,0.7547276156681196
5.951739250152204,0.32742753317526047,0.6297799755221349,0.010946198529146503,4.285712093157852,12.722100771750048,0.8521203098488811
5.5495341774659,0.2742874442247986,0.7851737034001821,0.010978265876162515,4.20696215785228,11.362956924005635,0.6544552726371169
5.073679960941665,0.2896798455145001,0.7361810890390073,0.009903679694766522,4.4250020585563625,9.200299568399371,0.7552569780199254
6.6316591736150405,0.27914105289524516,0.7405368390265197,0.011029393490721127,4.6152465890560475,9.623220792643725,0.7873437711133878
5.5771455987422245,0.3309491305800277,0.69894870737226,0.009356081450825398,5.2718571201450475,11.692090016787324,0.8452870476944563
4.773775021314888,0.29583996484097896,0.689646586462784,0.009856806454208061,5.201363511942758,8.927253647910161,0.6408362213353281
6.0883598637721,0.34212848439966365,0.6543936243648729,0.010092384211387735,4.53601143778476,10.307804550659345,0.7945092725640804
5.216845319602657,0.2980482447326925,0.7912639768119311,0.012525469302241774,5.801217666977597,11.796214838508615,0.7190729753878322
5.378044063417813,0.3121969976039109,0.5852986886726184,0.008858374608284947,5.509355281855235,11.134765439847344,0.7211861202636506
5.197127205594588,0.28090365717619004,0.8131996768285498,0.010173393206461835,5.779482948446083,10.802147332742015,0.961175994938514
5.529846678326633,0.3033781023117272,0.6130308111789509,0.0092142620145044,4.794853965423527,9.173150166076349,0.8167861321954478
5.061600703742702,0.3236795353484647,0.7765629036314641,0.011843370294442804,4.337904598756009,10.878120519217783,0.9240499871602128
5.890776149860575,0.3047178265606695,0.7105020654749954,0.009857863604548867,5.092302168149805,10.697561387706617,0.6900198770334325
5.754704003876696,0.28435263347282236,0.791104996204755,0.009935739241589067,5.321071544601241,9.37999627413102,0.7835305517853566
5.846936782682729,0.32939442372024413,0.5965985621280409,0.010613518189398189,4.26476597561856,11.002637021698492,0.7836616229210738
5.420679236440078,0.3139297130284283,0.6462305251160296,0.008513436985619908,5.938077468515411,9.64358921212075,0.7644813792395385
6.603923650014513,0.29446445442809693,0.8207816304120178,0.011235302110695409,4.746158776463069,10.120284057918006,0.9139494666864946
5.124061642867306,0.2833159365081832,0.7491663543227842,0.01045024589574779,4.740048996650332,9.694607087119481,0.9326001488546426
5.52035084216154,0.29569045283335443,0.7032307953329185,0.008487141220543615,5.648224871670848,9.28583688486748,0.7642550384860969
5.490291822512001,0.287261823843557,0.8198313694092206,0.008890066352237784,5.124453719886887,11.298831303766606,0.7995083867440127
5.060505311781425,0.3352729101966584,0.6218323242709493,0.008972861469945288,5.592806955543975,8.194647175522618,0.9135473664686665
5.65673148868729,0.2720378066855174,0.6673082958215986,0.01048820051570581,5.24713455747222,9.268446526031122,0.8082750453267322
5.584205585871916,0.3102591593235681,0.8250026428299555,0.00906852676650031,6.502368676535504,9.694317068248308,0.8383131572170441
5.5781296401521,0.2911100071481593,0.6447672634561064,0.010976433400903369,4.838476762341535,9.188714896597547,0.7344871005255968
6.642969927764918,0.3519175729469049,0.6071348948089794,0.009724377312574738,5.7237562269814095,10.438011485454405,0.6884128319993119
5.082041707616944,0.2983109342858478,0.7076307394066857,0.010407033733893449,4.690656601527941,8.995488406011138,0.7020287999563476
4.972080410473985,0.28011324294278656,0.5964251922153379,0.00974984419922442,5.19555861147708,10.194521949744214,0.7358830743325379
6.196212442382573,0.305362205576979,0.6534664779653752,0.010233519230413731,5.267584611803417,10.969081669175607,0.701672988787255
5.8967855728091045,0.3269765087845171,0.6227455683964915,0.009716399915044461,5.096077497450754,10.010935404339106,0.7485897319618201
5.320955512601875,0.2685163276158084,0.6904124478693038,0.00759292754928456,4.5329512353548,9.974578816412045,0.744692851146301
5.516979171522251,0.32011572351575013,0.5695965408001071,0.0113236891722648,4.333848328030645,9.548815799432536,0.8723684569943023
5.229210800302573,0.2645742603538651,0.6696159939692324,0.010195538967079138,5.373049687767163,9.555703533958654,0.7095056403157229
5.2763072697532465,0.2959998513694319,0.8379404964261067,0.012162019262877997,4.245852516972069,9.379794943400908,0.6846774797055639
6.187481338151811,0.32380944101958714,0.6601208086516919,0.009908562367185576,5.255664829566233,9.259161305075073,0.9672576530055851
4.935658371838081,0.29395499430938193,0.7567829534670647,0.011030609980613197,4.9477495438984915,9.59746369159526,0.7078305532950963
4.962129326627718,0.2826012747942808,0.661510797700239,0.009492793411971954,4.634755516074851,10.41574090039895,0.8195487658281347
7.517858450198391,0.30496831694560944,0.8565269055585194,0.009011881853447116,5.673102246197829,9.157656123062536,0.6788000782667117
6.536570268182405,0.3086683166325514,0.6587366974704368,0.010367863248703263,4.801964449199822,9.33734655909431,0.7151217507227214
6.14260982106493,0.2947761549678616,0.6695308376119693,0.011694003395355385,5.3745500105464465,9.901681007342761,0.7564857283803401
5.0927243218471165,0.2826448200979887,0.7289538448752219,0.010807351133630712,5.743686043403246,9.672177186148913,0.8790657532353419
6.027357088007645,0.3586608176336981,0.5987691488469704,0.010682206240210046,4.79215616170566,10.268678893121375,0.8861129929303746
5.6304813728736445,0.28316295094391875,0.717199218146856,0.01042055948898574,4.255329011834039,10.296706984604782,0.818389490833337
5.4821035783542955,0.27020780002450034,0.7053575047135606,0.010820809377938381,5.6854748394537085,9.038260101753103,0.7998713504538753
5.176348954741448,0.26090007572646673,0.7180011844462425,0.010270402901295266,4.885557409805705,10.825378754728714,0.7489340605908007
4.198846208985975,0.2940807984189892,0.8235074403155885,0.011436270754882188,5.4055625229151145,9.903571335023019,0.7730940266300559
5.41614987116981,0.3073009752225275,0.6198341328824113,0.012145596994766287,4.338554145516357,8.416411207370956,0.7141119331364906
4.7779098987546424,0.34974977475094854,0.7575624339056031,0.01149672784163163,5.458489639764496,9.069726344994825,0.7920112389822048
5.53950601049357,0.2924142113719171,0.6771606108325537,0.01027432422079548,3.9947573723002416,9.15054663210964,0.8784074065489473
5.937921155249094,0.23475787730064215,0.7023612132057024,0.01201557050778689,5.349491234066294,11.108560145209951,0.7380174438829468
5.356547600090761,0.3013835161436382,0.6346504724189607,0.010980525717045908,5.386254516186863,8.651765605394305,0.814424450830738
5.413072125140829,0.29700429604445067,0.6918962671001655,0.009617364840067293,4.362674702780942,10.842075207870598,0.7799618224537285
5.741844014255787,0.3379352204194622,0.9533342465102994,0.00863691383042403,4.687489077262718,8.560100944675025,0.7695607940456944
5.014144017415995,0.25813726340621723,0.6604789088316955,0.009706108300244855,4.869619914195986,8.374527632370475,0.8857327109119463
4.706091013925506,0.26683104676617103,0.7112727060899793,0.01078874899177414,4.521852374898281,9.634845662804352,0.7600267957889085
